"targetName","sourceName","RecordNumber","Year","StartDate","YearStop","EndDate","Interval","type","source","target"
"S/Race or Ethnicity","Health Cond",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",10,58
"S/Race or Ethnicity","S/Gender",2586,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",52,58
"S/Race or Ethnicity","S/Household",2551,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",54,58
"S/Race or Ethnicity","S/Financial-Income",5745,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",51,58
"S/Race or Ethnicity","S/Education",449,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,58
"S/Race or Ethnicity","S/Education",1038,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",47,58
"S/Race or Ethnicity","S/Gender",5984,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",52,58
"S/Race or Ethnicity","S/Financial-Income",5453,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",51,58
"S/Race or Ethnicity","S/Gender",2719,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",52,58
"S/Race or Ethnicity","S/Age",2551,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",45,58
"S/Race or Ethnicity","Info/Attitude/Trust",1252,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",28,58
"S/Race or Ethnicity","S/Gender",2812,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",52,58
"S/Race or Ethnicity","S/Gender",6099,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",52,58
"S/Race or Ethnicity","Healthcare/Experience",1728,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",25,58
"S/Race or Ethnicity","Internet/Access",2719,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",36,58
"S/Race or Ethnicity","Internet/Access",5982,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",36,58
"S/Race or Ethnicity","Internet/Type",5598,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",40,58
"S/Race or Ethnicity","S/Education",1040,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",47,58
"S/Race or Ethnicity","Healthcare/Engagement",421,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",24,58
"S/Race or Ethnicity","S/Education",320,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",47,58
"S/Race or Ethnicity","S/Language",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",55,58
"S/Race or Ethnicity","Health Cond/Side Effects",447,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",16,58
"S/Race or Ethnicity","S/Language",33,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",55,58
"S/Race or Ethnicity","Internal locus of control",1252,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",35,58
"S/Race or Ethnicity","S/Age",1728,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",45,58
"S/Race or Ethnicity","Healthcare/Experience",1813,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",25,58
"S/Race or Ethnicity","Health Status",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",18,58
"S/Race or Ethnicity","S/Age",73,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",45,58
"S/Race or Ethnicity","Health Status",400,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",18,58
"S/Race or Ethnicity","S/Language",2890,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",55,58
"S/Race or Ethnicity","S/Education",2338,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",47,58
"S/Race or Ethnicity","S/Education",2586,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",47,58
"S/Race or Ethnicity","S/Gender",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",52,58
"S/Race or Ethnicity","Internet/Access",5744,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",36,58
"S/Race or Ethnicity","S/Financial-Income",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",51,58
"S/Race or Ethnicity","S/Household",2396,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",54,58
"S/Race or Ethnicity","Non-healthcare/Type",2890,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",44,58
"S/Race or Ethnicity","S/Gender",2260,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",52,58
"S/Race or Ethnicity","S/Education",2260,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",47,58
"S/Race or Ethnicity","S/Financial-Income",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",51,58
"S/Race or Ethnicity","S/Age",1252,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",45,58
"S/Race or Ethnicity","S/Employment",92,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",48,58
"S/Race or Ethnicity","Healthcare/Beliefs",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",23,58
"S/Race or Ethnicity","Health Cond",2812,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",10,58
"S/Race or Ethnicity","S/Age",5544,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",45,58
"S/Race or Ethnicity","S/Education",233,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,58
"S/Race or Ethnicity","S/Employment",2260,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",48,58
"S/Race or Ethnicity","S/Location",1735,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",56,58
"S/Race or Ethnicity","Healthcare/Type",2589,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",27,58
"S/Race or Ethnicity","Healthcare/Engagement",1252,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",24,58
"S/Race or Ethnicity","S/Gender",2323,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",52,58
"S/Race or Ethnicity","Healthcare/Beliefs",2632,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",23,58
"S/Race or Ethnicity","S/Household",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",54,58
"S/Race or Ethnicity","S/Household",2953,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",54,58
"S/Race or Ethnicity","Health Cond",1684,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",10,58
"S/Race or Ethnicity","S/Gender",296,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",52,58
"S/Race or Ethnicity","Internal locus of control",2712,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",35,58
"S/Race or Ethnicity","Healthcare/Experience",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",25,58
"S/Race or Ethnicity","Environ/Network/Internet",1935,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",8,58
"S/Race or Ethnicity","S/Age",2586,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",45,58
"S/Race or Ethnicity","S/Other",5982,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",57,58
"S/Race or Ethnicity","S/Gender",1935,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",52,58
"S/Race or Ethnicity","S/Gender",2289,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",52,58
"S/Race or Ethnicity","S/Education",2890,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",47,58
"S/Race or Ethnicity","S/Household",2099,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",54,58
"S/Race or Ethnicity","Internet/Access",2323,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",36,58
"S/Race or Ethnicity","S/Education",2844,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",47,58
"S/Race or Ethnicity","Health Cond",447,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",10,58
"S/Race or Ethnicity","S/Gender",2200,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",52,58
"S/Race or Ethnicity","S/Age",128,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",45,58
"S/Race or Ethnicity","S/Age",33,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",45,58
"S/Race or Ethnicity","S/Age",2589,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,58
"S/Race or Ethnicity","S/Gender",2396,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",52,58
"S/Race or Ethnicity","S/Gender",1038,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",52,58
"S/Race or Ethnicity","S/Education",249,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,58
"S/Race or Ethnicity","S/Location",128,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",56,58
"S/Race or Ethnicity","S/Language",2524,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",55,58
"S/Race or Ethnicity","Health Cond",1728,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",10,58
"S/Race or Ethnicity","S/Age",5982,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",45,58
"S/Race or Ethnicity","Healthcare/Engagement",447,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",24,58
"S/Race or Ethnicity","S/Education",453,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,58
"S/Race or Ethnicity","S/Education",5984,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",47,58
"S/Race or Ethnicity","S/Financial-Income",466,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",51,58
"S/Race or Ethnicity","S/Gender",2904,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",52,58
"S/Race or Ethnicity","S/Education",466,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,58
"S/Race or Ethnicity","Environ/Network",2551,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",7,58
"S/Race or Ethnicity","S/Gender",2890,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",52,58
"S/Race or Ethnicity","Health Cond/Family",33,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",14,58
"S/Race or Ethnicity","S/Financial-Income",1531,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",51,58
"S/Race or Ethnicity","Health Cond",2632,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",10,58
"S/Race or Ethnicity","S/Location",2812,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",56,58
"S/Race or Ethnicity","S/Education",5744,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",47,58
"S/Race or Ethnicity","Healthcare/Experience",128,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",25,58
"S/Race or Ethnicity","Health Status",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",18,58
"S/Race or Ethnicity","Health Cond",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",10,58
"S/Race or Ethnicity","Internet/Experience",5744,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",39,58
"S/Race or Ethnicity","Healthcare/Engagement",400,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",24,58
"S/Race or Ethnicity","S/Education",5453,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",47,58
"S/Race or Ethnicity","Health Status",2586,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",18,58
"S/Sexual Orientation","Non-healthcare/Attitude/Trust",5640,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",41,59
"S/Sexual Orientation","S/Employment",6143,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",48,59
"S/Sexual Orientation","S/Education",2884,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",47,59
"S/Sexual Orientation","Internet/Attitude/Trust",5761,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",37,59
"S/Sexual Orientation","S/Age",473,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,59
"S/Sexual Orientation","S/Household",5761,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",54,59
"S/Sexual Orientation","Health Cond/Knowledge",5761,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",15,59
"S/Sexual Orientation","S/Carer",2884,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",46,59
"S/Sexual Orientation","S/Gender",5578,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",52,59
"S/Sexual Orientation","S/Race or Ethnicity",2884,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",58,59
"S/Sexual Orientation","S/Location",473,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",56,59
"S/Sexual Orientation","S/Age",5761,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",45,59
"S/Sexual Orientation","Behav/Intention",5761,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",6,59
"S/Sexual Orientation","Healthcare/Experience",5761,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",25,59
"S/Sexual Orientation","Health Cond",5761,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",10,59
"S/Sexual Orientation","Health Cond/Experience",6143,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",13,59
"S/Society/Engagement","S/Education",2604,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",47,60
"S/Society/Engagement","S/Race or Ethnicity",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",58,60
"S/Society/Engagement","Info/Info Needs",5299,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",33,60
"S/Society/Engagement","Health Cond",5379,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",10,60
"S/Society/Engagement","Health Cond/Knowledge",107,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",15,60
"S/Society/Engagement","S/Age",5299,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",45,60
"S/Society/Engagement","S/Gender",2669,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",52,60
"S/Society/Engagement","S/Age",5313,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",45,60
"S/Society/Engagement","S/Education",5379,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",47,60
"S/Society/Engagement","Environ/Network",5358,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",7,60
"S/Society/Engagement","Info/Health/Info Seeking",107,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",31,60
"S/Society/Engagement","S/Gender",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",52,60
"S/Society/Engagement","S/Race or Ethnicity",482,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",58,60
"S/Society/Engagement","S/Financial-Income",1040,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",51,60
"S/Society/Engagement","S/Language",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",55,60
"S/Society/Engagement","S/Gender",1040,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",52,60
"S/Society/Engagement","S/Age",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",45,60
"S/Society/Engagement","Healthcare/Beliefs",107,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",23,60
"S/Society/Engagement","S/Race or Ethnicity",2604,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",58,60
"S/Society/Engagement","Internal locus of control",5739,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",35,60
"S/Society/Engagement","S/Gender",283,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",52,60
"S/Society/Engagement","S/Education",1040,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",47,60
"S/Society/Engagement","S/Household",2604,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",54,60
"S/Society/Engagement","Info/Health/Info Seeking",283,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",31,60
"S/Society/Engagement","S/Education",5358,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",47,60
"S/Society/Engagement","S/Age",2743,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,60
"S/Society/Engagement","Non-healthcare/Attitude/Trust",55,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",41,60
"S/Society/Engagement","S/Household",2099,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",54,60
"S/Society/Engagement","Internet/Access",2099,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",36,60
"S/Society/Engagement","Health Cond",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",10,60
"S/Society/Engagement","Health Cond/Duration",482,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",12,60
"S/Society/Engagement","Internet/Access",2743,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",36,60
"S/Society/Engagement","S/Age",1735,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",45,60
"S/Society/Engagement","S/Location",1735,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",56,60
"S/Society/Engagement","S/Education",283,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",47,60
"S/Society/Engagement","Internet/Experience",2743,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",39,60
"S/Society/Engagement","Health Cond/Knowledge",5379,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",15,60
"S/Society/Engagement","S/Financial-Capital",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",49,60
"S/Society/Engagement","S/Financial-Capital",283,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",49,60
"S/Society/Engagement","S/Age",2669,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",45,60
"S/Society/Engagement","Internal locus of control",205,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",35,60
"S/Society/Engagement","Info/Health/Info Seeking/Beliefs",2669,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",32,60
"S/Society/Engagement","S/Race or Ethnicity",1040,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",58,60
"S/Society/Engagement","Healthcare/Familiarity",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",26,60
"S/Society/Engagement","S/Race or Ethnicity",1735,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",58,60
"S/Society/Engagement","Internet/Beliefs",107,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",38,60
"S/Society/Engagement","Internet/Experience",283,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",39,60
"S/Society/Engagement","S/Education",2743,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,60
"S/Society/Engagement","Internet/Access",2604,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",36,60
"S/Society/Engagement","S/Age",1040,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",45,60
"S/Society/Engagement","S/Financial-Income",5299,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",51,60
"S/Society/Engagement","Info/Attitude/Trust",107,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",28,60
"S/Society/Engagement","Internet/Experience",2604,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",39,60
"S/Society/Engagement","S/Health/Health Literacy",283,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",53,60
"S/Society/Engagement","S/Race or Ethnicity",2099,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",58,60
"S/Society/Engagement","S/Education",1735,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",47,60
"S/Society/Engagement","S/Age",2604,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",45,60
"S/Society/Engagement","Health Cond/Side Effects",5379,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",16,60
"S/Society/Engagement","Healthcare/Beliefs",2743,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",23,60
"S/Society/Engagement","S/Gender",2743,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",52,60
"S/Society/Engagement","S/Education",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,60
"S/Society/Engagement","S/Financial-Capital",5358,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",49,60
"S/Society/Engagement","S/Household",5313,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",54,60
"S/Society/Engagement","S/Education",2099,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,60
"S/Society/Engagement","Health Behav",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",9,60
"Self-Efficacy","S/Employment",92,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",48,61
"Self-Efficacy","Health Cond",424,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",10,61
"Self-Efficacy","S/Race or Ethnicity",2258,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",58,61
"Self-Efficacy","Info/Info Needs",5299,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",33,61
"Self-Efficacy","Health Cond/Beliefs",92,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",11,61
"Self-Efficacy","S/Health/Health Literacy",1507,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",53,61
"Self-Efficacy","Internet/Experience",2149,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",39,61
"Self-Efficacy","S/Age",1507,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",45,61
"Self-Efficacy","S/Race or Ethnicity",2524,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",58,61
"Self-Efficacy","Environ/Network/Internet",5782,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",8,61
"Self-Efficacy","S/Education",340,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",47,61
"Self-Efficacy","Health Status",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",18,61
"Self-Efficacy","S/Sexual Orientation",2884,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",59,61
"Self-Efficacy","Info/Attitude/Trust",2149,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",28,61
"Self-Efficacy","Internet/Attitude/Trust",68,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",37,61
"Self-Efficacy","Health Cond/Side Effects",5782,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",16,61
"Self-Efficacy","S/Health/Health Literacy",396,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",53,61
"Self-Efficacy","S/Education",1507,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,61
"Self-Efficacy","Attitude/Concern",308,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",3,61
"Self-Efficacy","S/Education",2884,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",47,61
"Self-Efficacy","Internet/Experience",308,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",39,61
"Self-Efficacy","S/Gender",189,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",52,61
"Self-Efficacy","Health Status",2524,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",18,61
"Self-Efficacy","Attitude/Concern",2149,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",3,61
"Self-Efficacy","S/Financial-Health Insurance",2524,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",50,61
"Self-Efficacy","Internet/Access",68,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",36,61
"Self-Efficacy","S/Language",2524,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",55,61
"Self-Efficacy","Health Cond",5379,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",10,61
"Self-Efficacy","S/Education",189,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,61
"Self-Efficacy","Health/Risk/Beliefs",1129,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",20,61
"Self-Efficacy","Health Cond",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",10,61
"Self-Efficacy","Internet/Experience",92,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",39,61
"Self-Efficacy","S/Education",2524,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",47,61
"Self-Efficacy","Internet/Access",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",36,61
"Self-Efficacy","S/Gender",1507,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",52,61
"Self-Efficacy","Non-healthcare/Type",2550,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",44,61
"Self-Efficacy","S/Gender",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",52,61
"Self-Efficacy","S/Age",5299,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",45,61
"Self-Efficacy","S/Financial-Income",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",51,61
"Self-Efficacy","S/Gender",1101,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",52,61
"Self-Efficacy","S/Financial-Income",5299,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",51,61
"Self-Efficacy","Health Cond/Knowledge",1101,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",15,61
"Self-Efficacy","S/Education",2258,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",47,61
"Self-Efficacy","Health Status",424,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",18,61
"Self-Efficacy","Internet/Attitude/Trust",5782,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",37,61
"Self-Efficacy","Info/Beliefs",2523,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",29,61
"Self-Efficacy","Attitude/Concern",75,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",3,61
"Self-Efficacy","S/Age",2524,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",45,61
"Self-Efficacy","S/Health/Health Literacy",189,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",53,61
"Self-Efficacy","S/Education",2550,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,61
"Self-Efficacy","Non-healthcare/Type",308,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",44,61
"Self-Efficacy","S/Age",2550,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,61
"Self-Efficacy","Internal locus of control",2570,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",35,61
"Self-Efficacy","Behav/Intention",2149,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",6,61
"Self-Efficacy","S/Financial-Health Insurance",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",50,61
"Self-Efficacy","S/Race or Ethnicity",396,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",58,61
"Self-Efficacy","Attitude/Concern",92,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",3,61
"Self-Efficacy","Attitude",231,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",2,61
"Self-Efficacy","S/Age",189,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",45,61
"Self-Efficacy","S/Gender",308,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",52,61
"Self-Efficacy","S/Health/Health Literacy",2570,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",53,61
"Self-Efficacy","S/Race or Ethnicity",92,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",58,61
"Self-Efficacy","S/Society/Engagement",5379,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",60,61
"Self-Efficacy","Attitude",5775,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",2,61
"Self-Efficacy","Internet/Type",308,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",40,61
"Self-Efficacy","S/Age",340,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",45,61
"Self-Efficacy","Attitude",92,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",2,61
"Self-Efficacy","S/Society/Engagement",5299,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",60,61
"Self-Efficacy","S/Education",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",47,61
"Self-Efficacy","Health Cond/Knowledge",5379,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",15,61
"Self-Efficacy","Internet/Beliefs",2149,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",38,61
"Self-Efficacy","Attitude",68,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",2,61
"Self-Efficacy","Health/Risk/Beliefs",2523,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",20,61
"Self-Efficacy","Attitude/Concern",2524,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",3,61
